@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

'emotion-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-last-Nmissing-R-999-Fyyyy-MM-dd\\\'T\\\'HH:mm:ss',10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,210,116,0,64.417178,35.582822,0,0.013616,0.355828,0.596513,78.542258,125.345484,303.512091,124584,-124280.487909,0.931019,382.159509,-381.228491,55.039033,0.168831,5910.041992,0.957746,204,0.946903,107,0.053097,6,0.042254,9,0.655949,0.957746,0.778626,0.024631,0.505422,0.65584,0.644172,0.633328,0.366672,0.355828,0.56723,0.644172,0.54123,0.024631,0.505422,0.549641,0.436188,0.644172,0.346,0.528,0.34375,0.421875,343.75,421.875,602215,19137316,8313615,64.417178,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,210,116,0,64.417178,35.582822,0,0.245762,0.355825,0.596508,78.541563,125.344376,303.512091,65683.598728,-65380.086637,0.931019,201.483432,-200.552413,55.040514,0.168836,5910.201015,0.680751,145,0.424779,48,0.575221,65,0.319249,68,0.751295,0.680751,0.714286,0.247866,0.672982,0.753888,0.644172,0.388199,0.611801,0.355828,0.660281,0.644172,0.649872,0.247866,0.687081,0.66015,0.62137,0.644172,0.232,0.408,0.234375,0.390625,234.375,390.625,5818430,22954659,12130958,64.417178,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,242,84,0,74.233129,25.766871,0,0.494182,0.258142,0.506521,56.979897,106.435395,303.512091,32826.560902,-32523.04881,0.931019,100.694972,-99.763953,123.2904,0.378191,13238.812625,0.661972,141,0.106195,12,0.893805,101,0.338028,72,0.921569,0.661972,0.770492,0.529982,0.801508,0.871312,0.742331,0.186554,0.813446,0.257669,0.804495,0.742331,0.748239,0.529982,0.794495,0.765286,0.738393,0.742331,0.305,0.384,0.265625,0.34375,265.625,343.75,5818430,22954659,12130958,74.539877,50.306748,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,208,118,0,63.803681,36.196319,0,0.235806,0.361963,0.601634,79.896433,126.421428,303.512091,71332.271086,-71028.758994,0.931019,218.810648,-217.879629,50.755018,0.15569,5450.028369,0.671362,143,0.424779,48,0.575221,65,0.328638,70,0.748691,0.671362,0.707921,0.238236,0.634904,0.736693,0.638037,0.391454,0.608546,0.361963,0.656069,0.638037,0.644236,0.238236,0.658414,0.646722,0.616057,0.638037,0.157,0.274,0.15625,0.28125,156.25,281.25,5818430,22954659,12130958,63.803681,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,760,325,211,114,0,64.923077,35.076923,0,0.260331,0.350686,0.592119,77.375076,124.332173,302.898391,62836.638315,-62533.739924,0.931995,193.343503,-192.411507,58.647651,0.180454,6300.347774,0.679245,144,0.40708,46,0.59292,67,0.320755,68,0.757895,0.679245,0.716418,0.263025,0.682522,0.759354,0.649231,0.377065,0.622935,0.350769,0.666939,0.649231,0.655191,0.263025,0.696405,0.666453,0.62837,0.649231,0.163,0.298,0.15625,0.28125,156.25,281.25,5818430,22979656,12105961,64.923077,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,760,325,205,120,0,63.076923,36.923077,0,0.215197,0.369231,0.607644,81.466831,127.592072,302.898391,74525.766037,-74222.867646,0.931995,229.310049,-228.378054,45.750592,0.140771,4914.853971,0.674528,143,0.451327,51,0.548673,62,0.325472,69,0.737113,0.674528,0.704433,0.216704,0.615128,0.720653,0.630769,0.407568,0.592432,0.369231,0.645381,0.630769,0.636203,0.216704,0.647392,0.635416,0.606315,0.630769,0.18,0.266,0.1875,0.265625,187.5,265.625,5818430,22979656,12105961,63.076923,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,761,324,206,118,0,63.580247,36.419753,0,0.227449,0.363051,0.601934,80.165897,126.565252,301.371269,68962.726438,-68661.355169,0.930158,212.847921,-211.917763,49.413184,0.15251,5303.860475,0.674528,143,0.4375,49,0.5625,63,0.325472,69,0.744792,0.674528,0.707921,0.229424,0.643215,0.745108,0.635802,0.398774,0.601226,0.364198,0.652316,0.635802,0.641714,0.229424,0.665228,0.652159,0.612157,0.635802,0.173,0.286,0.171875,0.296875,171.875,296.875,5818430,23004653,12080964,63.888889,50.154321,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,761,324,210,114,0,64.814815,35.185185,0,0.241374,0.351852,0.593169,77.692971,124.722263,301.371269,62957.084378,-62655.713109,0.930158,194.311989,-193.381831,57.271384,0.176764,6147.335597,0.70283,149,0.455357,51,0.544643,61,0.29717,63,0.745,0.70283,0.723301,0.242147,0.649132,0.739555,0.648148,0.400675,0.599325,0.351852,0.657521,0.648148,0.651969,0.242147,0.672361,0.652513,0.620125,0.648148,0.208,0.369,0.1875,0.34375,187.5,343.75,5818430,23004653,12080964,64.814815,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,203,123,0,62.269939,37.730061,0,0.201839,0.377301,0.614248,83.281877,129.072064,303.512091,85619.90727,-85316.395179,0.931019,262.637752,-261.706734,40.044969,0.122837,4299.992857,0.661972,141,0.451327,51,0.548673,62,0.338028,72,0.734375,0.661972,0.696296,0.20374,0.636316,0.727177,0.622699,0.412055,0.587945,0.377301,0.640201,0.622699,0.628957,0.20374,0.649141,0.631745,0.59916,0.622699,0.161,0.29,0.171875,0.28125,171.875,281.25,5818430,22954659,12130958,62.269939,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,215,111,0,65.95092,34.04908,0,0.282565,0.340491,0.583516,75.156859,122.614297,303.512091,62518.825,-62215.312909,0.931019,191.775537,-190.844518,65.748986,0.201684,7060.067172,0.685446,146,0.389381,44,0.610619,69,0.314554,67,0.768421,0.685446,0.724566,0.28574,0.694545,0.769685,0.659509,0.363444,0.636556,0.340491,0.677928,0.659509,0.665518,0.28574,0.704223,0.674357,0.639391,0.659509,0.133,0.274,0.125,0.28125,125,281.25,5818430,22954659,12130958,65.95092,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,759,326,207,119,0,63.496933,36.503067,0,0.2153,0.365031,0.604178,80.573523,126.955985,303.512091,72006.774443,-71703.262352,0.931019,220.879676,-219.948658,48.613005,0.14912,5220.020935,0.690141,147,0.469027,53,0.530973,60,0.309859,66,0.735,0.690141,0.711864,0.216095,0.635922,0.730649,0.634969,0.413855,0.586145,0.365031,0.64529,0.634969,0.639152,0.216095,0.659482,0.641981,0.606978,0.634969,0.179,0.315,0.171875,0.296875,171.875,296.875,5818430,22954659,12130958,63.496933,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.12,0.307,0.109375,0.28125,109.375,281.25,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.062,0.261,0.0625,0.265625,62.5,265.625,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.055,0.254,0.046875,0.234375,46.875,234.375,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.054,0.263,0.046875,0.25,46.875,250,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.064,0.244,0.0625,0.25,62.5,250,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.064,0.264,0.0625,0.265625,62.5,265.625,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.055,0.26,0.046875,0.25,46.875,250,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.056,0.243,0.046875,0.25,46.875,250,602836,3566726,1615712,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,135,59,59,0,0,100,0,0,1,0,0,0,0,0.623585,0,0.623585,0.010569,0,0.010569,0.623585,0.010569,1000.898502,1,59,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.056,0.259,0.03125,0.25,31.25,250,602836,3541713,1640725,100,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.0841,136,58,58,0,0,100,0,0,1,0,0,0,0,0.608558,0,0.608558,0.010492,0,0.010492,0.608558,0.010492,982.695528,1,58,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.059,0.251,0.046875,0.25,46.875,250,602836,3566726,1615712,100,50,?
